ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,3
6,4
7,4
8,4
9,4
10,5
11,5
12,6
13,6
14,7
15,7
16,7
17,7
18,8
19,8
20,8
21,8
22,9
23,9
24,9
25,10
26,11
27,11
28,12
29,13
30,14
31,14
32,15
33,16
34,16
35,16
36,17
37,17
38,18
39,18
40,19
41,20
42,21
43,21
44,21
45,21
46,22
47,22
48,22
49,22
50,22
51,22
52,22
53,22
54,22
55,22
56,22
57,22
58,23
59,23
60,24
61,24
62,24
63,25
64,26
65,26
66,26
67,26
68,26
69,27
70,27
71,27
72,28
73,28
74,28
75,28
76,28
77,28
78,28
79,28
80,28
81,28
82,29
83,29
84,29
85,29
86,29
87,30
88,30
89,30
90,30
91,30
92,30
93,30
94,30
95,30
96,30
97,30
98,30
99,30
100,30
