ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,4
13,4
14,4
15,5
16,5
17,5
18,5
19,5
20,6
21,6
22,7
23,7
24,7
25,8
26,8
27,9
28,9
29,10
30,10
31,10
32,10
33,10
34,10
35,11
36,11
37,11
38,11
39,12
40,12
41,12
42,12
43,12
44,13
45,13
46,13
47,13
48,13
49,13
50,13
51,13
52,13
53,13
54,13
55,13
56,14
57,14
58,14
59,14
60,14
61,14
62,14
63,14
64,14
65,14
66,14
67,14
68,14
69,14
70,14
71,14
72,14
73,14
74,14
75,14
76,14
77,14
78,15
79,16
80,16
81,16
82,17
83,17
84,18
85,18
86,19
87,20
88,20
89,20
90,20
91,21
92,22
93,22
94,22
95,22
96,22
97,22
98,22
99,22
100,22
