ActionsExecuted, UniqueStates
1,1
2,1
3,2
4,3
5,4
6,4
7,4
8,5
9,5
10,6
11,7
12,7
13,8
14,8
15,8
16,8
17,8
18,9
19,9
20,10
21,11
22,11
23,12
24,12
25,12
26,13
27,13
28,13
29,13
30,13
31,13
32,13
33,13
34,13
35,13
36,13
37,13
38,13
39,13
40,13
41,13
42,14
43,15
44,15
45,15
46,16
47,16
48,16
49,17
50,18
51,19
52,19
53,20
54,20
55,20
56,20
57,21
58,22
59,22
60,23
61,23
62,23
63,23
64,24
65,25
66,26
67,26
68,26
69,26
70,26
71,26
72,26
73,26
74,26
75,27
76,27
77,27
78,27
79,27
80,28
81,28
82,28
83,28
84,29
85,30
86,30
87,30
88,30
89,30
90,30
91,30
92,30
93,30
94,30
95,30
96,30
97,30
98,30
99,30
100,30
