ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,4
6,5
7,5
8,6
9,6
10,7
11,7
12,8
13,8
14,8
15,8
16,8
17,9
18,9
19,9
20,9
21,10
22,10
23,10
24,10
25,10
26,10
27,10
28,10
29,10
30,10
31,10
32,10
33,11
34,11
35,11
36,11
37,11
38,11
39,11
40,11
41,11
42,11
43,11
44,11
45,12
46,12
47,12
48,13
49,14
50,14
51,14
52,14
53,15
54,16
55,17
56,17
57,17
58,17
59,17
60,17
61,18
62,19
63,20
64,20
65,20
66,20
67,21
68,22
69,23
70,24
71,25
72,25
73,26
74,26
75,27
76,27
77,27
78,28
79,28
80,28
81,28
82,29
83,29
84,29
85,29
86,30
87,30
88,30
89,30
90,31
91,31
92,31
93,31
94,32
95,33
96,33
97,33
98,33
99,33
100,33
