ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,3
6,3
7,3
8,4
9,4
10,4
11,4
12,4
13,4
14,4
15,4
16,5
17,6
18,6
19,7
20,7
21,8
22,8
23,8
24,8
25,8
26,8
27,9
28,9
29,9
30,9
31,9
32,9
33,9
34,9
35,9
36,9
37,9
38,9
39,9
40,9
41,9
42,9
43,10
44,10
45,10
46,11
47,11
48,11
49,11
50,11
51,11
52,11
53,11
54,11
55,11
56,12
57,13
58,13
59,13
60,14
61,14
62,15
63,15
64,15
65,15
66,16
67,16
68,16
69,16
70,16
71,16
72,17
73,17
74,17
75,17
76,17
77,17
78,17
79,17
80,18
81,19
82,20
83,21
84,22
85,23
86,24
87,24
88,24
89,24
90,25
91,25
92,25
93,25
94,26
95,27
96,28
97,28
98,28
