ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,4
6,4
7,4
8,4
9,4
10,4
11,4
12,4
13,4
14,4
15,4
16,5
17,6
18,6
19,7
20,8
21,9
22,9
23,9
24,9
25,9
26,9
27,9
28,9
29,9
30,9
31,9
32,9
33,9
34,9
35,9
36,9
37,9
38,9
39,9
40,9
41,9
42,9
43,9
44,9
45,9
46,9
47,9
48,9
49,10
50,10
51,10
52,10
53,10
54,10
55,11
56,12
57,12
58,13
59,14
60,14
61,14
62,14
63,14
64,14
65,14
66,14
67,14
68,14
69,14
70,14
71,14
72,14
73,14
74,14
75,14
76,14
77,14
78,14
79,14
80,14
81,14
82,14
83,14
84,14
85,14
86,14
87,14
88,14
89,14
90,14
91,14
92,14
93,14
94,14
95,14
96,14
97,14
98,14
99,14
100,14
101,14
102,14
103,14
104,14
105,14
106,14
107,14
108,14
109,14
110,14
111,15
112,16
113,16
114,16
115,16
116,16
117,16
118,16
119,16
120,16
121,16
122,16
123,16
124,16
125,16
126,17
127,17
128,17
129,17
130,17
131,17
132,17
133,17
134,17
135,17
136,17
137,17
138,17
139,17
140,17
141,17
142,17
143,17
144,17
145,17
146,17
147,17
148,17
149,17
150,17
151,17
152,18
153,19
154,19
155,19
156,19
157,19
158,19
159,19
160,19
161,20
162,20
163,20
164,20
165,20
166,20
167,20
168,21
169,21
170,21
171,21
172,21
173,21
174,21
175,21
176,21
177,21
178,21
179,22
180,23
181,24
182,25
183,25
184,25
185,25
186,26
187,26
188,26
189,26
190,26
191,26
192,26
193,26
194,26
195,26
196,26
197,26
198,26
199,26
200,26
201,26
202,26
203,26
204,26
205,26
206,26
207,26
208,26
209,27
210,27
211,28
212,29
213,29
214,30
215,31
216,32
217,32
218,32
219,33
220,34
221,35
222,36
223,37
224,37
225,38
226,39
227,40
228,40
229,41
230,41
231,42
232,43
233,44
234,44
235,45
236,45
237,45
238,45
239,45
240,45
241,45
242,45
243,45
244,45
245,45
246,45
247,45
248,46
249,46
250,46
251,46
252,47
253,47
254,47
255,47
256,47
257,48
258,49
259,49
260,49
261,49
262,49
263,49
264,49
265,50
266,51
267,52
268,53
269,54
270,54
271,54
272,54
273,54
274,54
275,55
276,56
277,56
278,56
279,56
280,57
281,57
282,58
283,58
284,59
285,60
286,60
287,60
288,60
289,60
290,60
291,60
292,60
293,60
294,60
295,61
296,62
297,63
298,63
299,64
300,64
301,65
302,65
303,65
304,66
305,66
306,67
307,68
308,69
309,70
310,71
311,72
312,72
313,72
314,72
315,72
316,73
317,73
318,74
319,74
320,74
321,75
322,76
323,77
324,78
325,78
326,79
327,80
328,80
329,80
330,80
331,81
