ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,1
5,2
6,2
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,4
16,5
17,5
18,5
19,5
20,5
21,5
22,5
23,5
24,6
25,6
26,6
27,7
28,7
29,7
30,7
31,8
32,8
33,8
34,8
35,8
36,8
37,9
38,9
39,9
40,10
41,11
42,11
43,11
44,11
45,11
46,11
47,11
48,11
49,11
50,11
51,11
52,11
53,12
54,12
55,12
56,12
57,12
58,12
59,12
60,12
61,12
62,12
63,12
64,12
65,12
66,12
67,12
68,12
69,12
70,12
71,13
72,14
73,14
74,15
75,15
76,16
77,16
78,16
79,16
80,16
81,16
82,16
83,16
84,16
85,16
86,16
87,16
88,16
89,16
90,16
91,16
92,16
93,16
94,16
95,16
96,16
97,16
98,16
99,16
100,16
101,16
102,16
103,16
104,16
105,16
106,16
107,16
108,16
109,16
110,16
111,16
112,16
113,16
114,16
115,16
116,16
117,16
118,16
119,16
120,17
121,17
122,17
123,17
124,17
125,17
126,17
127,17
128,18
129,18
130,19
131,19
132,20
133,21
134,21
135,21
136,22
137,22
138,22
139,22
140,23
141,24
142,24
143,24
144,24
145,24
146,24
147,25
148,25
149,26
150,26
151,26
152,26
153,26
154,26
155,26
156,26
157,26
158,26
159,26
160,26
161,26
162,26
163,26
164,26
165,26
166,26
167,26
168,27
169,27
170,27
171,27
172,27
173,27
174,27
175,28
176,28
177,28
178,28
179,28
180,28
181,28
182,29
183,29
184,30
185,31
186,31
187,31
188,31
189,31
190,32
191,32
192,32
193,32
194,32
195,32
196,32
197,32
198,32
199,32
200,32
201,32
202,32
203,32
204,32
205,32
206,32
207,32
208,32
209,32
210,32
211,32
212,32
213,32
214,32
215,32
216,32
217,32
218,32
219,32
220,32
221,32
222,32
223,32
224,32
225,32
226,32
227,32
228,32
229,32
230,32
231,32
232,32
233,32
234,32
235,32
236,32
237,32
238,32
239,33
240,33
241,33
242,33
243,33
244,33
245,33
246,33
247,33
248,33
249,33
250,33
251,33
252,33
253,33
254,33
255,33
256,33
257,33
258,33
259,33
260,33
261,33
262,34
263,34
264,34
265,34
266,34
267,34
268,34
269,34
270,35
271,36
272,37
273,37
274,38
275,39
276,39
277,39
278,39
279,39
280,39
281,39
282,39
283,39
284,39
285,40
286,40
287,40
288,40
289,41
290,41
291,41
292,41
293,41
294,41
295,41
296,41
297,41
298,41
299,41
300,41
301,41
302,41
303,41
304,41
305,41
306,42
307,43
308,43
309,43
310,44
311,44
312,44
313,45
314,45
315,45
316,45
317,45
318,45
319,45
320,45
321,45
322,45
323,45
324,45
325,45
326,45
327,45
328,45
329,45
330,45
331,45
332,45
333,45
334,45
335,45
336,45
337,45
338,45
339,45
340,45
341,45
342,45
343,45
344,45
345,45
346,45
347,45
348,45
349,46
350,47
351,47
352,48
353,48
354,48
355,48
356,48
357,48
358,48
359,48
360,48
361,48
362,49
363,50
364,50
365,50
366,50
367,50
368,51
369,52
370,53
371,54
372,54
373,55
374,56
375,56
376,56
377,57
378,58
379,59
380,60
381,61
382,62
383,63
384,64
385,64
386,65
387,66
388,67
389,68
390,69
391,70
392,70
393,71
394,72
395,73
396,73
397,74
398,74
399,74
400,74
401,74
402,74
403,74
404,74
405,74
406,75
407,76
408,76
409,76
410,76
411,77
412,77
