ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,4
6,5
7,5
8,6
9,7
10,8
11,8
12,8
13,8
14,8
15,9
16,10
17,10
18,11
19,11
20,12
21,13
22,14
23,14
24,15
25,15
26,15
27,15
28,15
29,16
30,16
31,16
32,16
33,17
34,18
35,19
36,20
37,21
38,21
39,21
40,22
41,23
42,24
43,25
44,25
45,25
46,25
47,25
48,25
49,25
50,25
51,25
52,25
53,25
54,26
55,27
56,28
57,29
58,30
59,31
60,32
61,33
62,34
63,35
64,35
65,35
66,35
67,35
68,36
69,37
70,37
71,37
72,38
73,39
74,40
75,41
76,42
77,43
78,44
79,44
80,45
81,46
82,46
83,47
84,48
85,49
86,50
87,50
88,51
89,51
90,52
91,53
92,54
93,55
94,56
95,57
96,58
97,59
98,59
99,60
100,61
101,62
102,63
103,64
104,65
105,66
106,66
107,67
108,68
109,68
110,69
111,69
112,70
113,71
114,72
115,72
116,73
117,74
118,75
119,75
120,75
121,75
122,75
123,75
124,75
125,75
126,76
127,76
128,77
129,77
130,77
131,77
132,78
133,78
134,79
135,79
136,80
137,81
138,81
139,81
140,81
141,81
142,81
143,81
144,82
145,82
146,82
147,83
148,84
149,85
150,85
151,85
152,85
153,86
154,86
155,87
156,88
157,89
158,90
159,90
160,90
161,90
162,90
163,90
164,90
165,91
166,91
167,91
168,91
169,92
170,93
171,93
172,94
173,95
174,96
175,97
176,97
177,97
178,97
179,97
180,97
181,97
182,97
183,97
184,97
185,97
186,97
187,97
188,97
189,97
190,97
191,97
192,97
193,97
194,97
195,97
196,97
197,97
198,97
199,97
200,97
201,97
202,97
203,97
204,97
205,97
206,97
207,97
208,97
209,97
210,97
211,97
212,97
213,97
214,97
215,97
216,97
217,97
218,97
219,97
220,97
221,97
222,97
223,97
224,97
225,97
226,97
227,97
228,97
229,97
230,98
231,99
232,100
233,100
234,100
235,100
236,100
237,100
238,100
239,101
240,102
241,103
242,104
243,105
244,106
245,107
