ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,6
8,6
9,6
10,7
11,7
12,7
13,8
14,9
15,10
16,11
17,12
18,13
19,13
20,14
21,14
22,15
23,15
24,15
25,15
26,15
27,16
28,16
29,17
30,17
31,18
32,18
33,19
34,20
35,21
36,21
37,22
38,22
39,22
40,22
41,23
42,24
43,25
44,25
45,25
46,26
47,27
48,28
49,29
50,30
51,30
52,30
53,30
54,30
55,30
56,31
57,32
58,33
59,34
60,35
61,36
62,36
63,37
64,37
65,38
66,39
67,39
68,40
69,40
70,40
71,40
72,41
73,42
74,42
75,43
76,44
77,44
78,45
79,45
80,46
81,46
82,46
83,46
84,46
85,46
