ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,2
5,3
6,3
7,3
8,3
9,4
10,5
11,6
12,7
13,8
14,9
15,10
16,10
17,11
18,12
19,13
20,14
21,15
22,15
23,15
24,16
25,17
26,18
27,18
28,18
29,18
30,18
31,18
32,18
33,18
34,19
35,19
36,19
37,19
38,19
39,20
40,20
41,20
42,20
43,20
44,20
45,20
46,20
47,20
48,20
49,21
50,21
51,21
52,22
53,22
54,23
55,24
56,24
57,25
58,25
59,25
60,26
61,27
62,27
63,27
64,27
65,27
66,28
67,29
68,30
69,31
70,31
71,31
72,32
73,33
74,33
75,33
76,33
77,33
78,33
79,33
80,34
81,35
82,35
83,36
84,37
85,38
86,38
87,38
88,38
89,38
90,39
91,39
92,39
93,40
94,40
