ActionsExecuted, UniqueStates
1,1
2,1
3,2
4,2
5,3
6,3
7,4
8,4
9,5
10,5
11,6
12,7
13,7
14,8
15,9
16,9
17,10
18,11
19,12
20,12
21,12
22,13
23,13
24,14
25,14
26,15
27,15
28,15
29,15
30,15
31,15
32,16
33,17
34,18
35,19
36,19
37,19
38,19
39,20
40,21
41,21
42,21
43,22
44,22
45,22
46,22
47,22
48,22
49,22
50,23
51,23
52,24
53,25
54,26
55,26
56,27
57,28
58,28
59,28
60,29
61,30
62,30
63,30
64,30
65,30
66,31
67,31
68,31
69,32
70,32
71,32
72,32
73,32
74,32
75,32
76,33
77,33
78,33
79,33
80,33
81,33
82,34
83,34
84,35
85,36
86,36
87,37
88,37
89,38
90,38
91,39
92,39
93,40
94,41
95,41
96,41
97,41
98,41
99,41
100,42
