ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,4
6,4
7,5
8,5
9,5
10,5
11,5
12,5
13,6
14,6
15,6
16,6
17,6
18,6
19,7
20,7
21,7
22,7
23,7
24,7
25,8
26,8
27,8
28,8
29,8
30,8
31,8
32,9
33,9
34,10
35,11
36,12
37,12
38,12
39,12
40,13
41,14
42,15
43,16
44,16
45,16
46,16
47,17
48,18
49,18
50,19
51,20
52,21
53,22
54,22
55,23
56,23
57,23
58,24
59,25
60,26
61,26
62,27
63,28
64,29
65,30
66,31
67,32
68,33
69,33
70,34
71,35
72,36
73,37
74,37
75,38
76,39
77,40
78,40
79,41
80,42
81,43
82,43
83,44
84,45
85,46
86,46
87,47
88,47
89,48
90,49
91,50
92,51
93,52
94,53
95,53
96,54
97,55
98,55
99,55
100,56
