ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,6
8,6
9,7
10,7
11,7
12,8
13,9
14,9
15,9
16,10
17,10
18,10
19,11
20,11
21,12
22,13
23,13
24,14
25,14
26,14
27,15
28,15
29,16
30,16
31,16
32,16
33,17
34,18
35,18
36,18
37,19
38,20
39,21
40,22
41,23
42,23
43,24
44,25
45,25
46,26
47,27
48,28
49,28
50,29
51,29
52,29
53,29
54,30
55,30
56,30
57,31
58,32
59,32
60,33
61,34
62,35
63,35
64,36
65,37
66,37
67,38
68,38
69,39
70,39
71,39
72,39
73,39
74,39
75,39
76,39
77,40
78,40
79,40
80,40
81,40
82,41
83,41
84,42
85,43
86,44
87,44
88,44
89,44
90,44
91,44
92,45
93,45
94,46
95,46
96,46
97,47
98,48
99,48
100,49
