ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,8
10,8
11,8
12,8
13,8
14,9
15,9
16,10
17,10
18,10
19,11
20,12
21,13
22,14
23,14
24,14
25,15
26,16
27,16
28,17
29,18
30,18
31,19
32,20
33,20
34,20
35,20
36,21
37,21
38,22
39,22
40,22
41,22
42,23
43,23
44,23
45,24
46,25
47,26
48,27
49,28
50,29
51,30
52,31
53,32
54,32
55,32
56,33
57,34
58,34
59,34
60,34
61,34
62,34
63,34
64,34
65,34
66,35
67,36
68,36
69,37
70,37
71,37
72,37
73,38
74,38
75,38
76,38
77,39
78,39
79,39
80,39
81,39
82,40
83,40
84,41
85,41
86,42
87,42
88,43
89,43
90,44
91,45
92,45
93,45
94,46
95,46
96,47
97,48
98,48
99,49
100,49
