ActionsExecuted, UniqueStates
1,1
2,1
3,2
4,2
5,3
6,3
7,4
8,5
9,6
10,7
11,8
12,9
13,10
14,10
15,10
16,11
17,12
18,13
19,13
20,13
21,13
22,13
23,13
24,13
25,13
26,13
27,14
28,15
29,16
30,17
31,18
32,18
33,18
34,18
35,19
36,20
37,21
38,21
39,21
40,21
41,21
42,21
43,21
44,21
45,21
46,21
47,21
48,21
49,21
50,21
51,21
52,21
53,21
54,21
55,21
56,21
57,21
58,21
59,21
60,21
61,21
62,21
63,21
64,21
65,21
66,21
67,21
68,21
69,21
70,21
71,21
72,21
73,21
74,21
75,21
76,21
77,22
78,22
79,23
80,24
81,24
82,24
83,24
84,25
85,26
86,27
87,28
88,29
89,29
90,30
91,30
92,31
93,32
94,33
95,33
96,33
97,34
98,35
99,36
100,36
