ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,1
5,2
6,2
7,3
8,4
9,4
10,4
11,4
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,4
20,4
21,4
22,5
23,5
24,5
25,5
26,6
27,6
28,6
29,7
30,7
31,7
32,7
33,8
34,9
35,9
36,10
37,11
38,11
39,12
40,13
41,13
42,13
43,13
44,14
45,14
46,14
47,15
48,15
49,15
50,16
51,16
52,17
53,17
54,17
55,17
56,17
57,17
58,18
59,18
60,19
61,20
62,20
63,20
64,20
65,20
66,20
67,20
68,20
69,21
70,21
71,21
72,21
73,21
74,21
75,21
76,22
77,22
78,23
79,23
80,24
81,24
82,24
83,24
84,24
85,24
86,24
87,24
88,24
89,24
90,24
91,25
92,25
93,26
94,26
95,26
96,26
97,26
98,26
99,26
100,27
