ActionsExecuted, UniqueStates
1,1
2,1
3,2
4,3
5,3
6,3
7,3
8,4
9,5
10,6
11,7
12,7
13,7
14,8
15,9
16,9
17,10
18,10
19,10
20,10
21,10
22,10
23,10
24,10
25,10
26,10
27,10
28,10
29,11
30,11
31,11
32,12
33,13
34,14
35,15
36,15
37,15
38,15
39,15
40,15
41,16
42,16
43,16
44,16
45,16
46,17
47,17
48,17
49,18
50,18
51,18
52,19
53,19
54,20
55,20
56,21
57,22
58,22
59,22
60,22
61,23
62,24
63,25
64,26
65,26
66,26
67,26
68,27
69,27
70,27
71,27
72,27
73,27
74,27
75,27
76,27
77,27
78,27
79,27
80,27
81,27
82,27
83,27
84,27
85,27
86,27
87,27
88,27
89,27
90,27
91,27
92,27
93,27
94,27
95,27
96,27
97,27
98,27
99,27
100,27
