ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,3
6,3
7,4
8,4
9,4
10,4
11,5
12,5
13,5
14,5
15,5
16,5
17,5
18,5
19,5
20,6
21,6
22,6
23,6
24,6
25,6
26,7
27,7
28,7
29,7
30,7
31,8
32,8
33,9
34,9
35,9
36,9
37,9
38,9
39,10
40,10
41,10
42,10
43,10
44,11
45,11
46,11
47,12
48,12
49,12
50,12
51,12
52,12
53,12
54,12
55,12
56,12
57,12
58,12
59,12
60,12
61,12
62,13
63,13
64,14
65,15
66,16
67,16
68,17
69,17
70,17
71,17
72,17
73,17
74,17
75,17
76,17
77,17
78,18
79,18
80,18
81,18
82,18
83,19
84,19
85,19
86,19
87,19
88,19
89,19
90,19
91,20
92,21
93,22
94,23
95,24
96,25
97,26
98,26
99,26
100,26
