ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,2
6,2
7,3
8,3
9,3
10,3
11,3
12,4
13,5
14,5
15,6
16,6
17,6
18,6
19,6
20,7
21,7
22,8
23,8
24,8
25,8
26,9
27,9
28,9
29,10
30,10
31,10
32,11
33,11
34,11
35,11
36,12
37,12
38,12
39,13
40,13
41,13
42,13
43,14
44,15
45,16
46,16
47,17
48,17
49,18
50,19
51,20
52,21
53,22
54,22
55,23
56,23
57,24
58,25
59,26
60,27
61,27
62,28
63,29
64,30
65,31
66,32
67,33
68,33
69,34
70,35
71,35
72,36
73,37
74,37
75,38
76,38
77,39
78,39
79,40
80,40
81,41
82,41
83,42
84,42
85,43
86,43
87,43
88,43
89,43
90,43
91,43
92,43
93,44
94,44
95,44
96,44
97,44
98,45
99,46
100,47
