ActionsExecuted, UniqueStates
1,1
2,1
3,2
4,3
5,3
6,3
7,3
8,4
9,4
10,5
11,5
12,6
13,6
14,6
15,7
16,7
17,8
18,8
19,9
20,9
21,10
22,11
23,11
24,11
25,12
26,12
27,12
28,12
29,12
30,12
31,13
32,14
33,14
34,14
35,14
36,14
37,15
38,16
39,16
40,16
41,17
42,18
43,18
44,18
45,18
46,19
47,19
48,19
49,19
50,20
51,21
52,21
53,21
54,21
55,21
56,22
57,22
58,22
59,22
60,22
61,23
62,23
63,23
64,23
65,23
66,23
67,23
68,23
69,23
70,23
71,23
72,24
73,24
74,24
75,24
76,24
77,24
78,25
79,26
80,26
81,27
82,27
83,27
84,27
85,27
86,27
87,27
88,27
89,27
90,28
91,29
92,29
93,29
94,30
95,30
96,30
97,30
98,30
99,31
100,32
101,32
102,32
103,33
104,34
105,34
106,35
107,35
108,35
109,35
110,35
111,35
112,35
113,35
114,35
115,35
116,36
117,37
118,38
119,39
120,40
121,40
122,40
123,40
124,40
125,41
126,41
127,41
128,42
129,42
130,42
131,42
132,43
133,43
134,44
135,44
136,44
137,44
138,44
139,44
140,45
141,45
142,45
143,45
144,46
145,46
146,46
147,46
148,46
149,46
150,46
151,46
152,46
153,46
154,46
155,46
156,46
157,46
158,47
159,47
160,47
161,47
162,47
163,47
164,47
165,47
166,47
167,47
168,47
169,47
170,47
171,47
172,47
173,47
174,47
175,47
176,47
177,47
178,48
179,48
180,48
181,48
182,48
183,48
184,48
185,48
186,48
187,49
188,49
189,49
190,49
191,49
192,49
193,50
194,51
195,51
196,51
197,51
198,51
199,51
200,51
201,51
202,52
203,52
204,52
205,52
206,52
207,52
208,53
209,53
210,54
211,54
212,54
213,55
214,56
215,56
216,57
217,58
218,58
219,59
220,59
221,59
222,59
223,59
224,59
225,59
226,59
227,60
228,60
229,61
230,62
231,62
232,62
233,62
234,62
235,63
236,63
237,63
238,63
239,63
240,63
241,63
242,64
243,64
244,64
245,64
246,64
247,64
248,64
249,64
250,64
251,64
252,64
253,65
254,65
255,65
256,65
257,65
258,65
259,65
260,65
261,65
262,66
263,67
264,67
265,68
266,68
267,69
268,69
269,69
270,69
271,69
272,69
273,70
274,70
275,70
276,70
277,70
278,70
279,70
280,71
281,71
282,71
283,72
284,72
285,72
286,72
287,72
288,73
289,74
290,74
291,74
292,74
293,74
294,74
295,74
296,74
297,74
298,74
299,75
300,75
301,75
302,76
303,76
304,76
305,77
306,77
307,77
308,77
309,77
310,77
311,78
312,78
313,78
314,78
315,78
316,78
317,78
318,78
319,78
320,78
321,78
322,78
323,78
324,78
325,79
326,79
327,79
328,79
329,79
330,79
331,79
332,79
333,79
334,79
335,79
336,79
337,79
338,79
339,79
340,79
341,79
342,79
343,79
344,79
345,79
346,79
347,79
348,79
349,79
350,79
351,79
352,79
353,79
354,79
355,79
356,79
357,79
358,79
359,79
360,79
361,79
362,79
363,79
364,79
365,79
366,79
367,79
368,79
369,79
370,79
371,79
372,79
373,79
374,79
375,79
376,79
377,79
378,79
379,79
380,79
381,79
382,79
383,79
384,79
385,79
386,79
387,79
388,79
389,79
390,79
391,79
392,79
393,79
394,79
395,79
396,79
397,79
398,79
399,79
400,79
401,79
402,79
403,79
404,80
405,80
406,80
407,80
408,80
409,80
410,80
411,80
412,80
413,80
414,80
415,80
416,80
417,80
418,80
419,81
420,81
421,82
422,82
423,82
424,82
425,82
426,82
427,83
428,83
429,83
430,84
431,84
432,84
433,85
434,85
435,86
436,86
437,86
438,86
439,86
440,86
441,86
442,87
443,87
444,88
445,89
446,89
447,89
448,89
449,89
450,90
451,90
452,90
453,91
454,91
455,92
456,93
457,93
458,94
459,94
460,94
461,94
462,94
463,95
464,95
465,95
466,95
467,96
468,96
469,96
470,96
471,97
472,97
473,97
474,97
475,97
476,98
477,98
478,98
479,98
480,98
481,98
482,98
483,98
484,98
485,98
486,98
487,98
488,98
489,98
490,98
491,98
492,98
493,98
494,98
495,98
496,98
497,98
498,98
499,99
500,99
