ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,1
5,2
6,3
7,3
8,3
9,3
10,4
11,5
12,6
13,6
14,6
15,6
16,6
17,7
18,8
19,9
20,10
21,11
22,11
23,11
24,11
25,11
26,11
27,12
28,12
29,12
30,13
31,13
32,13
33,13
34,13
35,14
36,15
37,15
38,16
39,16
40,16
41,16
42,17
43,18
44,18
45,18
46,18
47,18
48,19
49,20
50,21
51,22
52,22
53,22
54,22
55,23
56,23
57,24
58,24
59,24
60,24
61,24
62,24
63,24
64,24
65,24
66,24
67,25
68,25
69,25
70,25
71,25
72,26
73,27
74,28
75,29
76,30
77,31
78,32
79,32
80,32
81,32
82,33
83,33
84,34
85,34
86,35
87,35
88,36
89,36
90,36
91,36
92,36
93,36
94,36
95,36
96,36
97,36
98,37
99,37
100,37
101,37
102,37
103,37
104,37
105,37
106,38
107,38
108,38
109,38
110,38
111,38
112,38
113,39
114,39
115,39
116,40
117,40
118,41
119,41
120,42
121,43
122,43
123,44
124,44
125,44
126,44
127,44
128,45
129,45
130,45
131,45
132,45
133,45
134,45
135,45
136,45
137,46
138,46
139,46
140,47
141,47
142,47
143,47
144,47
145,48
146,48
147,48
148,48
149,48
150,48
151,48
152,48
153,49
154,49
155,49
156,49
157,49
158,49
159,49
160,49
161,49
162,49
163,49
164,49
165,49
166,49
167,49
168,50
169,50
170,50
171,50
172,50
173,50
174,50
175,50
176,51
177,52
178,52
179,52
180,53
181,54
182,55
183,55
184,56
185,56
186,56
187,57
188,58
189,59
190,60
191,61
192,62
193,63
194,64
195,65
196,66
197,67
198,68
199,68
200,68
201,68
202,68
203,68
204,68
205,69
206,69
207,69
208,69
209,69
210,69
211,69
212,70
213,70
214,70
215,70
216,70
217,70
218,70
219,70
220,71
221,71
222,72
223,72
224,72
225,73
226,74
227,74
228,75
229,75
230,75
231,75
232,75
233,76
234,77
235,78
236,79
237,80
238,81
239,81
240,82
241,82
242,82
243,83
244,83
245,83
246,83
247,83
248,83
249,83
250,83
251,84
252,84
253,85
254,86
255,87
256,87
257,87
258,88
259,88
260,88
261,88
262,89
263,89
264,89
265,89
266,89
267,89
268,89
269,89
270,89
271,89
272,89
273,89
274,89
275,89
276,90
277,90
278,91
279,91
280,91
281,91
282,91
283,92
284,92
285,92
286,92
287,92
288,92
289,92
290,93
291,93
292,93
293,93
294,93
295,93
296,94
297,94
298,94
299,94
300,94
301,95
302,95
303,95
304,95
305,95
306,95
307,95
308,95
309,95
310,95
311,95
312,95
313,95
314,95
315,95
316,95
317,95
318,95
319,96
320,96
321,97
322,97
323,98
324,98
325,98
326,98
327,99
328,99
329,100
330,100
331,101
332,101
333,101
334,101
335,101
336,101
337,101
338,101
339,101
340,101
341,101
342,101
343,101
344,101
345,102
346,102
347,102
348,102
349,102
350,102
351,102
352,103
353,103
354,103
355,104
356,104
357,104
358,104
359,105
360,106
361,107
362,108
363,108
364,109
365,110
366,111
367,111
368,111
369,112
370,113
371,114
372,115
373,115
374,115
375,115
376,115
377,116
378,116
379,116
380,116
381,116
382,117
383,117
384,118
385,118
386,119
387,120
388,120
389,120
390,121
391,121
392,121
393,121
394,122
395,122
396,122
397,122
398,122
399,122
400,122
401,122
402,122
403,122
404,122
405,122
406,122
407,122
408,122
409,122
410,122
411,122
412,122
413,122
414,122
415,122
416,122
417,122
418,122
419,122
420,123
421,124
422,124
423,125
424,126
425,126
426,126
427,126
428,126
429,127
430,127
431,127
432,127
433,127
434,127
435,127
436,127
437,127
438,127
439,127
440,127
441,127
442,127
443,127
444,127
445,128
446,128
447,128
448,128
449,128
450,128
451,128
452,128
453,128
454,129
455,129
456,129
457,129
458,129
459,129
460,129
461,129
462,130
463,130
464,130
465,130
466,130
467,130
468,130
469,131
470,132
471,132
472,133
473,133
474,133
475,133
476,133
477,134
478,134
479,135
480,135
481,135
482,136
483,136
484,136
485,136
486,137
487,137
488,137
489,137
490,137
491,137
492,137
493,137
494,137
495,137
496,137
497,137
498,137
