ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,1
5,2
6,2
7,3
8,3
9,4
10,5
11,5
12,6
13,7
14,7
15,7
16,7
17,7
18,7
19,7
20,7
21,7
22,7
23,7
24,8
25,8
26,8
27,8
28,9
29,9
30,9
31,9
32,9
33,9
34,9
35,9
36,9
37,9
38,9
39,9
40,9
41,9
42,9
43,9
44,9
45,9
46,9
47,9
48,9
49,9
50,9
51,9
52,9
53,9
54,9
55,9
56,9
57,9
58,9
59,10
60,10
61,10
62,11
63,11
64,12
65,12
66,13
67,14
68,14
69,14
70,14
71,14
72,14
73,14
74,14
75,14
76,14
77,15
78,15
79,16
80,17
81,18
82,18
83,18
84,18
85,18
86,18
87,19
88,20
89,21
90,22
91,23
92,24
93,24
94,24
95,24
96,24
97,24
98,25
99,25
100,26
101,26
102,27
103,27
104,28
105,28
106,29
107,29
108,30
109,30
110,31
111,31
112,32
113,32
114,33
115,34
116,35
117,36
118,36
119,37
120,38
121,39
122,40
123,40
124,41
125,41
126,41
127,41
128,41
129,42
130,42
131,43
132,43
133,44
134,45
135,45
136,45
137,45
138,45
139,45
140,45
141,45
142,45
143,45
144,46
145,47
146,47
147,47
148,47
149,47
150,47
151,47
152,48
153,49
154,49
155,50
156,50
157,50
158,50
159,50
160,50
161,50
162,50
163,50
164,51
165,51
166,51
167,51
168,51
169,51
170,51
171,51
172,51
173,51
174,51
175,52
176,52
177,53
178,53
179,53
180,53
181,53
182,53
183,53
184,53
185,53
186,53
187,53
188,53
189,53
190,53
191,53
192,53
193,53
194,53
195,53
196,53
197,53
198,53
199,53
200,53
201,53
202,53
203,53
204,53
205,53
206,53
207,53
208,53
209,53
210,53
211,53
212,53
213,53
214,53
215,53
216,53
217,53
218,53
219,53
220,53
221,53
222,53
223,53
224,53
225,53
226,53
227,53
228,53
229,53
230,53
231,53
232,53
233,53
234,53
235,53
236,53
237,53
238,53
239,54
240,54
241,54
242,54
243,54
244,54
245,54
246,54
247,54
248,54
249,54
250,54
251,54
252,54
253,54
254,54
255,55
256,55
257,55
258,55
259,55
260,55
261,55
262,55
263,55
264,55
265,55
266,55
267,55
268,55
269,55
270,55
271,55
272,55
273,55
274,55
275,55
276,55
277,55
278,55
279,55
280,55
281,55
282,55
283,55
284,55
285,55
286,55
287,55
288,55
289,55
290,55
291,55
292,55
293,55
294,55
295,55
296,55
297,55
298,55
299,55
300,55
301,55
302,55
303,55
304,55
305,55
306,55
307,55
308,55
309,55
310,55
311,55
312,55
313,55
314,55
315,55
316,55
317,55
318,55
319,55
320,55
321,55
322,55
323,55
324,55
325,55
326,55
327,55
328,55
329,55
330,55
331,55
332,55
333,55
334,55
335,55
336,55
337,55
338,55
339,55
340,55
341,55
342,55
343,55
344,55
345,55
346,55
347,55
348,55
349,55
350,55
351,55
352,55
353,55
354,55
355,55
356,55
357,55
358,55
359,55
360,55
361,55
362,55
363,55
364,55
365,55
366,55
367,55
368,55
369,55
370,55
371,55
372,55
373,55
374,55
375,55
376,55
377,55
378,55
379,55
380,55
381,55
382,55
383,55
384,55
385,55
386,56
387,56
388,56
389,56
390,56
391,56
392,57
393,57
394,58
395,58
396,58
397,59
398,59
399,59
400,59
401,60
402,60
403,60
404,60
405,61
406,62
407,62
408,63
409,63
410,63
411,63
412,63
413,63
414,64
415,64
416,64
417,64
418,64
419,64
420,64
421,64
422,65
423,65
424,65
425,65
426,65
427,65
428,66
429,66
430,66
431,66
432,66
433,66
434,66
435,66
436,66
437,66
438,66
439,66
440,66
441,67
442,67
443,67
444,67
445,67
446,67
447,67
448,67
449,67
450,67
451,68
452,68
453,69
454,69
455,69
456,69
457,70
458,70
459,70
460,70
461,70
462,70
463,70
464,70
465,70
466,70
467,71
468,72
469,72
470,72
471,72
472,72
473,72
474,72
475,72
476,72
477,72
478,72
479,72
480,72
481,72
482,72
483,72
484,72
485,73
486,74
487,74
488,74
489,74
490,74
491,74
492,74
