ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,3
6,4
7,4
8,5
9,5
10,6
11,6
12,6
13,6
14,6
15,6
16,6
17,6
18,7
19,7
20,7
21,7
22,8
23,8
24,8
25,8
26,8
27,8
28,8
29,9
30,10
31,10
32,11
33,11
34,11
35,11
36,11
37,11
38,11
39,11
40,11
41,11
42,11
43,11
44,11
45,11
46,11
47,11
48,11
49,11
50,11
51,11
52,11
53,12
54,13
55,13
56,13
57,13
58,13
59,13
60,13
61,14
62,14
63,15
64,16
65,16
66,16
67,17
68,17
69,17
70,17
71,18
72,18
73,18
74,18
75,19
76,20
77,20
78,20
79,20
80,20
81,20
82,21
83,22
84,22
85,22
86,22
87,22
88,22
89,23
90,23
91,24
92,24
93,24
94,25
95,25
96,25
97,25
98,25
