ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,1
5,2
6,3
7,3
8,4
9,4
10,5
11,6
12,7
13,8
14,8
15,8
16,9
17,9
18,9
19,9
20,9
21,9
22,9
23,9
24,9
25,10
26,11
27,11
28,11
29,11
30,11
31,12
32,12
33,12
34,12
35,12
36,13
37,13
38,13
39,13
40,13
41,13
42,13
43,13
44,13
45,13
46,13
47,13
48,13
49,13
50,13
51,13
52,13
53,13
54,13
55,14
56,14
57,14
58,14
59,15
60,16
61,16
62,16
63,16
64,16
65,16
66,17
67,17
68,18
69,18
70,18
71,18
72,18
73,19
74,19
75,19
76,20
77,20
78,21
79,21
80,21
81,22
82,22
83,22
84,22
85,22
86,22
87,22
88,22
89,23
90,24
91,24
92,24
93,24
94,24
95,24
96,24
97,24
98,24
99,24
100,24
