ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,2
6,2
7,2
8,3
9,3
10,4
11,4
12,4
13,5
14,6
15,6
16,7
17,7
18,7
19,7
20,7
21,7
22,8
23,9
24,9
25,9
26,9
27,9
28,9
29,9
30,9
31,9
32,9
33,9
34,10
35,11
36,11
37,12
38,12
39,13
40,13
41,13
42,13
43,13
44,13
45,13
46,14
47,14
48,14
49,15
50,15
51,15
52,15
53,15
54,15
55,15
56,15
57,15
58,15
59,15
60,15
61,15
62,15
63,15
64,15
65,15
66,15
67,15
68,15
69,15
70,15
71,16
72,16
73,16
74,16
75,16
76,16
77,16
78,16
79,16
80,16
81,16
82,16
83,16
84,17
85,18
86,19
87,20
88,20
89,21
90,21
91,22
92,22
93,22
94,22
