ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,3
6,4
7,5
8,6
9,7
10,8
11,9
12,9
13,9
14,9
15,9
16,9
17,10
18,10
19,10
20,10
21,11
22,11
23,11
24,11
25,11
26,12
27,13
28,13
29,14
30,14
31,14
32,15
33,16
34,17
35,17
36,17
37,18
38,18
39,19
40,19
41,19
42,20
43,21
44,21
45,21
46,21
47,21
48,21
49,21
50,21
51,22
52,23
53,23
54,23
55,23
56,24
57,24
58,25
59,26
60,26
61,26
62,27
63,28
64,28
65,29
66,29
67,29
68,30
69,30
70,31
71,31
72,31
73,31
74,31
75,31
76,31
77,31
78,31
79,32
80,33
81,33
82,34
83,34
84,35
85,35
86,36
87,36
88,36
89,36
90,36
91,36
92,36
93,36
94,37
95,37
96,38
97,38
98,38
