ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,3
6,4
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,6
15,6
16,6
17,6
18,7
19,8
20,9
21,10
22,11
23,11
24,11
25,11
26,11
27,12
28,13
29,14
30,14
31,14
32,14
33,14
34,14
35,15
36,16
37,16
38,16
39,16
40,16
41,16
42,16
43,17
44,18
45,18
46,19
47,20
48,20
49,21
50,21
51,22
52,22
53,22
54,22
55,22
56,23
57,23
58,23
59,23
60,23
61,24
62,24
63,24
64,24
65,24
66,24
67,24
68,24
69,24
70,24
71,24
72,24
73,24
74,24
75,24
76,24
77,24
78,24
79,24
80,24
81,24
82,25
83,25
84,25
85,26
86,27
87,27
88,28
89,28
90,29
91,29
92,29
93,30
94,30
95,30
96,30
97,30
98,30
99,30
100,30
