ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,4
6,4
7,5
8,5
9,5
10,5
11,5
12,5
13,5
14,5
15,6
16,6
17,6
18,7
19,7
20,7
21,8
22,9
23,10
24,10
25,10
26,11
27,12
28,12
29,13
30,14
31,14
32,15
33,15
34,15
35,15
36,16
37,17
38,17
39,18
40,19
41,19
42,19
43,19
44,19
45,19
46,20
47,20
48,21
49,21
50,22
51,23
52,24
53,25
54,26
55,27
56,28
57,29
58,29
59,29
60,29
61,30
62,31
63,32
64,32
65,32
66,33
67,33
68,33
69,33
70,33
71,34
72,35
73,35
74,35
75,35
76,35
77,35
78,35
79,35
80,35
81,35
82,35
83,35
84,35
85,35
86,35
87,35
88,35
89,35
90,35
91,35
92,35
93,35
94,35
95,35
96,35
97,36
98,36
99,36
100,36
