ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,3
6,4
7,5
8,6
9,7
10,7
11,7
12,8
13,9
14,9
15,10
16,10
17,10
18,11
19,11
20,12
21,12
22,12
23,13
24,14
25,15
26,16
27,17
28,17
29,17
30,18
31,18
32,19
33,19
34,19
35,19
36,19
37,20
38,20
39,20
40,20
41,20
42,20
43,20
44,20
45,20
46,20
47,20
48,20
49,20
50,20
51,21
52,22
53,23
54,24
55,24
56,24
57,24
58,25
59,25
60,25
61,26
62,26
63,26
64,27
65,27
66,28
67,28
68,28
69,28
70,29
71,29
72,29
73,29
74,30
75,30
76,30
77,30
78,31
79,31
80,32
81,32
82,32
83,32
84,32
85,32
86,32
87,33
88,33
89,34
90,35
91,35
92,35
93,35
94,35
95,36
96,36
97,36
98,37
99,37
100,38
