ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,3
5,3
6,4
7,4
8,4
9,5
10,5
11,6
12,6
13,7
14,8
15,9
16,10
17,10
18,10
19,10
20,10
21,10
22,10
23,10
24,11
25,12
26,13
27,13
28,13
29,14
30,14
31,15
32,15
33,16
34,16
35,17
36,18
37,18
38,18
39,19
40,19
41,20
42,20
43,21
44,21
45,21
46,22
47,22
48,22
49,22
50,22
51,22
52,23
53,23
54,23
55,24
56,25
57,26
58,26
59,26
60,26
61,26
62,27
63,28
64,28
65,28
66,28
67,29
68,30
69,30
70,30
71,30
72,30
73,30
74,30
75,30
76,31
77,31
78,31
79,31
80,32
81,32
82,32
83,33
84,33
85,34
86,34
87,34
88,34
89,34
90,34
91,34
92,34
93,34
94,35
95,35
96,35
97,35
98,35
99,36
100,36
