ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,1
5,2
6,2
7,3
8,4
9,4
10,5
11,5
12,5
13,6
14,6
15,6
16,7
17,7
18,7
19,7
20,8
21,9
22,9
23,9
24,10
25,10
26,10
27,11
28,12
29,12
30,12
31,12
32,12
33,13
34,13
35,14
36,14
37,14
38,15
39,15
40,15
41,15
42,15
43,16
44,16
45,17
46,18
47,18
48,19
49,20
50,20
51,20
52,20
53,21
54,21
55,21
56,22
57,23
58,23
59,23
60,24
61,24
62,24
63,24
64,24
65,24
66,24
67,24
68,25
69,25
70,25
71,25
72,25
73,25
74,25
75,25
76,25
77,25
78,26
79,26
80,27
81,27
82,27
83,27
84,27
85,27
86,28
87,28
88,28
89,28
90,28
91,29
92,29
93,29
94,30
95,30
96,31
97,31
98,31
99,31
100,31
