ActionsExecuted, UniqueStates
1,1
2,1
3,2
4,2
5,2
6,3
7,3
8,3
9,4
10,4
11,4
12,5
13,5
14,6
15,6
16,6
17,6
18,6
19,6
20,7
21,7
22,7
23,8
24,8
25,9
26,10
27,10
28,10
29,10
30,11
31,12
32,12
33,12
34,12
35,13
36,13
37,14
38,14
39,14
40,15
41,15
42,15
43,16
44,16
45,17
46,17
47,18
48,18
49,18
50,19
51,19
52,20
53,21
54,22
55,22
56,22
57,22
58,22
59,23
60,23
61,23
62,24
63,24
64,25
65,25
66,26
67,26
68,27
69,27
70,27
71,27
72,27
73,27
74,27
75,27
76,27
77,28
78,28
79,28
80,29
81,29
82,29
83,29
84,29
85,30
86,30
87,30
88,30
89,30
90,30
91,30
92,31
93,31
94,31
95,31
96,31
97,31
98,31
99,32
100,32
