ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,4
6,5
7,5
8,5
9,6
10,6
11,6
12,6
13,6
14,6
15,6
16,6
17,7
18,7
19,7
20,7
21,8
22,8
23,8
24,8
25,8
26,8
27,9
28,9
29,9
30,10
31,10
32,10
33,10
34,10
35,10
36,10
37,10
38,10
39,10
40,10
41,10
42,10
43,11
44,11
45,11
46,11
47,11
48,11
49,11
50,12
51,12
52,12
53,13
54,13
55,14
56,15
57,15
58,16
59,17
60,17
61,18
62,19
63,20
64,20
65,20
66,20
67,20
68,21
69,22
70,22
71,22
72,23
73,23
74,23
75,23
76,24
77,24
78,25
79,25
80,25
81,25
82,26
83,26
84,26
85,26
86,26
87,26
88,26
89,26
90,26
91,26
92,26
93,26
94,26
95,27
96,28
97,28
98,28
99,28
100,28
