ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,4
12,5
13,5
14,5
15,5
16,5
17,5
18,6
19,7
20,7
21,7
22,7
23,7
24,8
25,9
26,9
27,9
28,9
29,10
30,10
31,10
32,10
33,10
34,10
35,10
36,11
37,11
38,11
39,11
40,11
41,11
42,12
43,12
44,12
45,12
46,12
47,12
48,13
49,14
50,15
51,15
52,16
53,16
54,17
55,18
56,19
57,19
58,19
59,19
60,19
61,19
62,19
63,19
64,19
65,19
66,19
67,19
68,19
69,19
70,19
71,19
72,19
73,19
74,19
75,19
76,19
77,19
78,19
79,19
80,19
81,19
82,19
83,19
84,20
85,21
86,22
87,22
88,22
89,22
90,22
91,23
92,23
93,23
94,23
95,23
96,23
97,23
98,23
99,23
100,23
101,23
102,23
103,24
104,24
105,24
106,25
107,25
108,26
109,27
110,27
111,27
112,27
113,27
114,28
115,29
116,29
117,30
118,31
119,31
120,32
121,33
122,33
123,34
124,35
125,36
126,36
127,37
128,38
129,38
130,39
131,40
132,40
133,40
134,41
135,41
136,42
137,43
138,43
139,44
140,45
141,46
142,47
143,48
144,49
145,49
146,50
147,51
148,52
149,52
150,53
151,54
152,55
153,55
154,56
155,57
156,58
157,59
158,60
159,61
160,61
161,61
162,61
163,62
164,63
165,63
166,63
167,63
168,64
169,65
170,65
171,65
172,65
173,65
174,65
175,65
176,65
177,66
178,66
179,66
180,66
181,67
182,67
183,68
184,69
185,70
186,70
187,71
188,71
189,72
190,72
191,72
192,72
193,73
194,74
195,75
196,75
197,75
198,76
199,77
200,77
201,77
202,78
203,79
204,80
205,81
206,81
207,81
208,81
209,81
210,81
211,81
212,81
213,81
214,81
215,81
216,81
217,81
218,81
219,81
220,81
221,81
222,81
223,81
224,81
225,81
226,81
227,81
228,81
229,81
230,82
231,82
232,82
233,82
234,82
235,82
236,82
237,82
238,82
239,83
240,83
241,83
242,83
243,83
244,83
245,83
246,83
247,83
248,83
249,83
250,84
251,85
252,85
253,85
254,85
255,85
256,85
257,85
258,85
259,85
260,85
261,85
262,85
263,85
264,85
265,85
266,85
267,85
268,85
269,85
270,85
271,85
272,85
273,85
274,85
275,85
276,85
277,85
278,85
279,85
280,85
281,85
282,85
283,85
284,86
285,87
286,87
287,88
288,88
289,88
290,89
291,89
292,90
293,91
294,91
295,91
296,91
297,91
298,92
299,92
300,93
301,93
302,93
303,93
304,94
305,95
306,95
307,95
308,96
309,96
310,96
311,97
312,97
313,97
314,97
315,98
316,98
317,98
318,98
319,98
320,98
321,98
322,99
323,100
324,100
325,100
326,100
327,100
328,101
329,101
330,101
331,101
332,101
333,101
334,101
335,101
336,102
337,102
338,102
339,102
340,102
341,102
342,102
343,103
344,104
345,104
346,105
347,105
348,105
349,105
350,105
351,105
352,105
353,105
354,105
355,105
356,106
357,107
358,107
359,107
360,107
361,108
362,108
363,108
364,108
365,108
366,108
367,108
368,108
369,109
370,109
371,109
372,109
373,109
374,109
375,109
376,109
377,109
378,109
379,109
380,109
381,109
382,109
383,109
384,109
385,110
386,110
387,110
388,111
389,111
390,111
391,111
392,111
393,111
394,111
395,111
396,111
397,111
398,111
399,111
400,112
401,112
402,112
403,113
404,113
405,113
406,113
407,113
408,114
409,114
410,114
411,114
412,114
413,114
414,114
415,114
416,114
417,115
418,115
419,116
420,116
421,116
422,116
423,116
424,116
425,116
426,117
427,117
428,117
429,118
430,118
431,119
432,119
433,119
434,119
435,120
436,120
437,120
438,120
439,120
440,120
441,120
442,120
443,120
444,120
445,120
446,120
447,120
448,120
449,120
450,120
451,120
452,120
453,120
454,120
455,120
456,120
457,120
458,120
459,120
460,120
461,120
462,120
463,120
464,120
465,120
466,120
467,120
468,121
469,121
470,121
471,121
472,121
473,121
474,121
475,121
476,121
477,121
478,121
479,121
480,121
481,121
482,121
483,121
484,121
485,121
486,122
487,122
488,122
489,122
490,122
491,122
492,123
