ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,2
5,2
6,2
7,2
8,3
9,3
10,3
11,3
12,3
13,3
14,4
15,5
16,6
17,7
18,7
19,8
20,8
21,8
22,8
23,8
24,9
25,9
26,9
27,9
28,9
29,9
30,9
31,9
32,9
33,9
34,9
35,9
36,9
37,9
38,9
39,10
40,10
41,10
42,10
43,10
44,10
45,11
46,12
47,12
48,12
49,13
50,14
51,14
52,15
53,15
54,15
55,16
56,16
57,16
58,16
59,16
60,16
61,16
62,16
63,16
64,16
65,16
66,16
67,16
68,16
69,16
70,17
71,17
72,17
73,17
74,17
75,17
76,17
77,17
78,17
79,17
80,17
81,18
82,18
83,19
84,19
85,19
86,20
87,20
88,20
89,21
90,21
91,21
92,21
93,22
94,22
95,22
96,22
97,22
98,22
99,22
100,22
101,22
102,23
103,23
104,23
105,23
106,23
107,23
108,24
109,24
110,24
111,24
112,24
113,24
114,24
115,24
116,24
117,24
118,24
119,24
120,24
121,24
122,24
123,24
124,24
125,24
126,24
127,25
128,25
129,25
130,26
131,26
132,26
133,26
134,26
135,26
136,26
137,26
138,26
139,26
140,26
141,26
142,26
143,26
144,26
145,26
146,26
147,26
148,26
149,26
150,26
151,26
152,26
153,26
154,26
155,26
156,26
157,26
158,26
159,26
160,26
161,27
162,27
163,27
164,27
165,27
166,27
167,27
168,27
169,28
170,28
171,29
172,29
173,30
174,30
175,30
176,30
177,30
178,30
179,30
180,30
181,30
182,30
183,30
184,31
185,31
186,31
187,31
188,31
189,31
190,31
191,31
192,31
193,31
194,32
195,32
196,33
197,33
198,34
199,34
200,34
201,34
202,34
203,35
204,35
205,35
206,35
207,35
208,35
209,35
210,36
211,36
212,36
213,36
214,36
215,37
216,38
217,38
218,38
219,38
220,38
221,38
222,38
223,38
224,38
225,38
226,38
227,38
228,38
229,38
230,38
231,38
232,38
233,38
234,38
235,38
236,38
237,38
238,38
239,38
240,38
241,38
242,38
243,38
244,38
245,38
246,38
247,39
248,39
249,40
250,40
251,41
252,41
253,41
254,41
255,41
256,41
257,41
258,41
259,41
260,41
261,41
262,41
263,41
264,41
265,41
266,41
267,41
268,41
269,41
270,41
271,41
272,41
273,41
274,41
275,41
276,41
277,41
278,41
279,41
280,41
281,42
282,42
283,43
284,44
285,45
286,45
287,45
288,45
289,45
290,45
291,45
292,45
293,46
294,47
295,48
296,48
297,48
298,48
299,48
300,48
301,48
302,49
303,49
304,49
305,49
306,49
307,49
308,49
309,49
310,49
311,49
312,49
313,49
314,49
315,49
316,49
317,49
318,49
319,49
320,49
321,49
322,49
323,49
324,50
325,51
326,52
327,52
328,52
329,52
330,52
331,53
332,53
333,53
334,53
335,53
336,53
337,53
338,53
339,53
340,53
341,53
342,53
343,54
344,54
345,54
346,54
347,54
348,54
349,54
350,54
351,55
352,55
353,55
354,55
355,55
356,55
357,55
358,55
359,55
360,55
361,55
362,55
363,55
364,55
365,55
366,56
367,56
368,57
369,57
370,57
371,57
372,57
373,57
374,57
375,57
376,57
377,57
378,57
379,57
380,57
381,57
382,57
383,58
384,58
385,58
386,58
387,58
388,58
389,58
390,58
391,58
392,58
393,58
394,58
395,58
396,59
397,59
398,59
399,60
400,60
401,60
402,60
403,60
404,60
405,60
406,60
407,60
408,60
409,60
410,60
411,60
412,60
413,60
414,60
415,60
416,60
417,61
418,61
419,62
420,62
421,62
422,62
423,62
424,62
425,62
426,62
427,62
428,62
429,62
430,62
431,62
432,62
433,62
434,62
435,62
436,62
437,62
438,62
439,63
440,63
441,63
442,63
443,63
444,63
445,63
446,63
447,63
448,63
449,63
450,63
451,63
452,63
453,63
454,63
455,63
456,63
457,63
458,63
459,63
460,63
461,63
462,63
463,63
464,63
465,63
466,64
467,64
468,64
469,64
470,64
471,64
472,65
473,65
474,65
475,65
476,65
477,65
478,65
479,65
480,65
481,65
482,65
483,65
484,65
485,65
486,65
487,65
488,65
489,66
490,66
491,66
492,66
493,66
494,66
495,66
496,66
497,66
498,66
