ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,4
6,4
7,4
8,5
9,5
10,6
11,7
12,8
13,9
14,9
15,9
16,9
17,10
18,10
19,10
20,10
21,10
22,10
23,11
24,12
25,13
26,14
27,14
28,14
29,15
30,15
31,16
32,16
33,16
34,17
35,17
36,18
37,18
38,18
39,19
40,19
41,19
42,19
43,19
44,19
45,19
46,20
47,20
48,20
49,21
50,21
51,22
52,23
53,24
54,25
55,26
56,26
57,27
58,27
59,27
60,28
61,29
62,30
63,30
64,30
65,31
66,32
67,33
68,34
69,35
70,36
71,37
72,37
73,37
74,37
75,37
76,38
77,39
78,39
79,40
80,40
81,41
82,42
83,42
84,42
85,42
86,43
87,44
88,44
89,45
90,45
91,46
92,47
93,47
94,47
95,47
96,48
97,48
98,48
99,49
100,49
101,49
102,49
103,50
104,51
105,51
106,52
107,53
108,54
109,54
110,54
111,55
112,56
113,56
114,57
115,57
116,57
117,57
118,58
119,59
120,59
121,59
122,59
123,60
124,60
125,60
126,61
127,61
128,61
129,61
130,61
131,61
132,61
133,62
134,63
135,63
136,64
137,64
138,64
139,64
140,65
141,65
142,66
143,66
144,66
145,66
146,66
147,66
148,66
149,66
150,66
151,66
152,66
153,67
154,67
155,67
156,68
157,68
158,68
159,68
160,68
161,69
162,69
163,69
164,69
165,69
166,69
167,70
168,70
169,70
170,70
171,71
172,71
173,71
174,71
175,71
176,72
177,72
178,72
179,72
180,72
181,72
182,72
183,73
184,73
185,73
186,73
187,73
188,73
189,73
190,74
191,74
192,74
193,74
194,74
195,74
196,75
197,75
198,76
199,77
200,77
201,78
202,78
203,78
204,79
205,80
206,81
207,81
208,81
209,81
210,82
211,83
212,83
213,83
214,83
215,83
216,83
217,83
218,83
219,83
220,84
221,84
222,84
223,84
224,84
225,84
226,84
227,84
228,84
229,85
230,86
231,86
232,86
233,86
234,87
235,87
236,87
237,87
238,87
239,87
240,87
241,87
242,87
243,87
244,87
245,87
246,87
247,87
248,88
249,89
250,90
251,90
252,90
253,91
254,91
255,91
256,91
257,91
258,91
259,91
260,91
261,91
262,91
263,92
264,93
265,94
266,95
267,95
268,95
269,96
270,97
271,98
272,98
273,98
274,98
275,98
276,98
277,98
278,98
279,98
280,98
281,99
282,100
283,100
284,101
285,101
286,102
287,103
288,104
289,104
290,104
291,104
292,104
293,104
294,104
295,104
296,104
297,104
298,104
299,104
300,105
301,105
302,105
303,105
304,105
305,105
306,105
307,105
308,105
309,106
310,106
311,106
312,106
313,107
314,107
315,108
316,109
317,109
318,109
319,109
320,110
321,111
322,111
323,111
324,111
325,111
326,111
327,111
328,111
329,112
330,112
331,113
332,113
333,113
334,113
335,113
336,114
337,114
338,114
339,115
340,115
341,115
342,115
343,115
344,115
345,115
346,115
347,115
348,115
349,115
350,115
351,115
352,116
353,117
354,117
355,117
356,117
357,117
358,117
359,117
360,118
361,118
362,119
363,120
364,121
365,122
366,122
367,123
368,124
369,124
370,124
371,124
372,124
373,124
374,124
375,124
376,124
377,124
378,124
379,124
380,124
381,124
382,124
383,124
384,124
385,124
386,124
387,124
388,124
389,124
390,124
391,124
392,124
393,124
394,124
395,124
396,124
397,124
398,124
399,124
400,124
401,124
402,124
403,124
404,124
405,124
406,124
407,124
408,124
409,124
410,125
411,125
412,125
413,125
414,125
415,125
416,125
417,125
418,125
419,125
420,125
421,125
422,125
423,125
424,125
425,125
426,125
427,125
428,125
429,125
430,125
431,125
432,126
433,127
434,128
435,128
436,128
437,128
438,128
439,128
440,128
441,128
442,128
443,128
444,128
445,128
446,129
447,129
448,129
449,129
450,129
451,129
452,129
453,129
454,129
455,129
456,130
457,130
458,130
459,130
460,130
461,130
462,131
463,132
464,132
465,132
466,132
467,132
468,132
469,132
470,132
471,133
472,133
473,133
474,133
475,133
476,133
477,133
478,134
479,135
480,135
481,135
482,135
483,135
484,135
485,135
486,135
487,135
488,135
489,135
490,135
491,135
492,135
493,135
494,135
495,135
496,135
497,135
498,135
