ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,8
10,8
11,8
12,8
13,8
14,8
15,8
16,8
17,8
18,8
19,8
20,8
21,8
22,8
23,8
24,8
25,8
26,8
27,9
28,9
29,10
30,10
31,10
32,11
33,11
34,11
35,12
36,12
37,13
38,13
39,13
40,14
41,15
42,16
43,16
44,16
45,17
46,18
47,19
48,20
49,20
50,21
51,21
52,22
53,22
54,23
55,24
56,25
57,25
58,25
59,25
60,25
61,25
62,25
63,26
64,27
65,27
66,27
67,27
68,28
69,29
70,30
71,31
72,31
73,31
74,31
75,32
76,32
77,32
78,32
79,32
80,32
81,32
82,33
83,34
84,34
85,34
86,35
87,36
88,37
89,37
90,37
91,37
92,37
93,37
94,37
95,38
96,38
97,39
98,39
99,39
100,39
101,39
102,39
103,39
104,39
105,39
106,39
107,39
108,39
109,39
110,39
111,39
112,39
113,39
114,40
115,41
116,42
117,42
118,42
119,43
120,43
121,44
122,44
123,45
124,45
125,45
126,46
127,47
128,47
129,47
130,47
131,47
132,47
133,47
134,48
135,48
136,48
137,48
138,48
139,49
140,49
141,49
142,49
143,49
144,49
145,49
146,49
147,49
148,49
149,49
150,49
151,49
152,49
153,49
154,49
155,49
156,49
157,49
158,50
159,50
160,50
161,50
162,51
163,51
164,52
165,53
166,53
167,53
168,53
169,54
170,55
171,55
172,56
173,57
174,57
175,57
176,57
177,57
178,57
179,57
180,57
181,58
182,58
183,58
184,58
185,58
186,58
187,58
188,58
189,58
190,58
191,58
192,58
193,58
194,58
195,58
196,59
197,60
198,60
199,60
200,61
201,62
202,62
203,63
204,63
205,63
206,63
207,63
208,63
209,63
210,63
211,63
212,63
213,63
214,63
215,64
216,65
217,66
218,67
219,68
220,69
221,70
222,70
223,71
224,72
225,72
226,73
227,74
228,75
229,76
230,77
231,78
232,79
233,80
234,81
235,82
236,82
237,82
238,83
239,83
240,84
241,84
242,85
243,85
244,86
245,87
246,88
247,88
248,88
249,88
250,88
251,89
252,89
253,89
254,90
255,90
256,91
257,92
258,92
259,92
260,92
261,92
262,92
263,92
264,92
265,92
266,92
267,92
268,92
269,92
270,93
271,93
272,94
273,94
274,94
275,95
276,95
277,95
278,95
279,96
280,96
281,97
282,97
283,97
284,97
285,97
286,97
287,97
288,97
289,97
290,97
291,97
292,97
293,97
294,97
295,97
296,97
297,98
298,98
299,98
300,98
301,98
302,98
303,98
304,98
305,98
306,98
307,99
308,100
309,100
310,101
311,102
312,102
313,102
314,102
315,102
316,103
317,103
318,103
319,103
320,103
321,103
322,103
323,103
324,103
325,103
326,103
327,103
328,104
329,105
330,105
331,106
332,107
333,108
334,109
335,110
336,111
337,112
338,113
339,114
340,115
341,116
342,116
343,117
344,118
345,119
346,119
347,119
348,119
349,120
350,121
351,121
352,121
353,121
354,121
355,121
356,121
357,122
358,123
359,124
360,125
361,125
362,125
363,125
364,125
365,125
366,125
367,126
368,126
369,126
370,127
371,128
372,129
373,130
374,131
375,132
376,133
377,134
378,134
379,135
380,136
381,136
382,136
383,136
384,137
385,138
386,139
387,140
388,141
389,142
390,142
391,142
392,142
393,142
394,142
395,142
396,142
397,143
398,143
399,143
400,143
401,143
402,143
403,143
404,143
405,143
406,143
407,143
408,143
409,144
410,145
411,146
412,146
413,146
414,146
415,147
416,148
417,148
418,148
419,148
420,148
421,148
422,148
423,148
424,148
425,148
426,148
427,148
428,148
429,148
430,149
431,149
432,149
433,149
434,149
435,149
436,149
437,149
438,149
439,149
440,149
441,149
442,149
443,149
444,149
445,149
446,149
447,149
448,149
449,150
450,150
451,151
452,151
453,151
454,151
455,151
456,151
457,151
458,151
459,151
460,151
461,151
462,151
463,151
464,151
465,151
466,151
467,151
468,151
469,151
470,151
471,151
472,151
473,151
474,151
