ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,11
13,11
14,12
15,13
16,13
17,14
18,15
19,15
20,15
21,15
22,15
23,15
24,16
25,17
26,18
27,19
28,20
29,21
30,22
31,23
32,23
33,23
34,24
35,24
36,25
37,25
38,25
39,26
40,26
41,27
42,27
43,27
44,27
45,27
46,27
47,27
48,27
49,28
50,29
51,29
52,30
53,31
54,31
55,31
56,31
57,31
58,32
59,33
60,33
61,33
62,33
63,34
64,34
65,35
66,35
67,35
68,36
69,36
70,36
71,37
72,37
73,37
74,37
75,37
76,37
77,38
78,38
79,38
80,38
81,38
82,38
83,38
84,38
85,38
86,38
87,38
88,38
89,38
90,38
91,38
92,39
93,39
94,39
95,39
