ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,14
16,15
17,16
18,17
19,18
20,19
21,19
22,20
23,20
24,20
25,20
26,21
27,21
28,21
29,21
30,21
31,21
32,22
33,23
34,24
35,24
36,24
37,25
38,26
39,27
40,27
41,28
42,29
43,30
44,31
45,31
46,31
47,32
48,32
49,32
50,32
51,32
52,32
53,32
54,32
55,32
56,32
57,33
58,34
59,35
60,36
61,37
62,37
63,38
64,39
65,39
66,40
67,40
68,41
69,42
70,43
71,44
72,44
73,44
74,45
75,46
76,47
77,47
78,48
79,49
80,50
81,51
82,52
83,52
84,53
85,54
86,55
87,56
88,57
89,57
90,57
91,58
92,58
93,58
94,59
95,60
96,60
97,60
98,60
99,60
100,60
101,60
102,60
103,60
104,61
105,61
106,61
107,61
108,61
109,61
110,61
111,61
112,61
113,62
114,62
115,62
116,62
117,62
118,62
119,62
120,63
121,63
122,63
123,63
124,63
125,63
126,63
127,63
128,64
129,65
130,65
131,65
132,66
133,66
134,66
135,67
136,68
137,68
138,68
139,69
140,69
141,69
142,69
143,69
144,69
145,69
146,69
147,69
148,69
149,69
150,70
151,70
152,70
153,70
154,70
155,70
156,70
157,71
158,71
159,71
160,71
161,71
162,71
163,71
164,71
165,71
166,71
167,71
168,71
169,72
170,73
171,73
172,73
173,73
174,73
175,73
176,73
177,73
178,74
179,75
180,76
181,76
182,77
183,78
184,78
185,79
186,79
187,79
188,79
189,79
190,79
191,80
192,81
193,81
194,81
195,81
196,81
197,81
198,82
199,83
200,84
201,85
202,85
203,86
204,86
205,86
206,86
207,86
208,86
209,86
210,86
211,86
212,87
213,87
214,88
215,89
216,89
217,89
218,90
219,90
220,90
221,90
222,91
223,91
224,91
225,91
226,91
227,91
228,91
229,92
230,93
231,93
232,93
233,93
234,94
235,94
236,94
237,95
238,95
239,95
240,95
241,95
242,96
243,97
244,97
245,98
246,99
247,99
248,100
249,100
250,101
251,102
252,103
253,104
254,104
255,105
256,105
257,105
258,106
259,106
260,106
261,106
262,106
263,106
264,106
265,107
266,107
267,107
268,108
269,108
270,108
271,108
272,109
273,109
274,109
275,109
276,110
277,110
278,110
279,110
280,110
281,111
282,112
283,113
284,113
285,113
286,113
287,113
288,113
289,113
290,113
291,114
292,115
293,116
294,116
295,116
296,116
297,116
298,116
299,116
300,116
301,116
302,116
303,116
304,116
305,116
306,116
307,116
308,116
309,116
310,116
311,116
312,116
313,116
314,116
315,116
316,117
317,117
318,117
319,117
320,118
321,118
322,118
323,118
324,118
325,118
326,118
327,118
328,118
329,118
330,118
331,118
332,118
333,119
334,119
335,119
336,119
337,120
338,120
339,120
340,120
341,120
342,120
343,121
344,121
345,121
346,122
347,122
348,122
349,122
350,122
351,122
352,122
353,122
354,122
355,122
356,122
357,122
358,123
359,124
360,125
361,125
362,125
363,125
364,125
365,125
366,125
367,125
368,125
369,126
370,126
371,126
372,126
373,126
374,127
375,127
376,127
377,127
378,128
379,128
380,128
381,128
382,128
383,129
384,129
385,129
386,129
387,129
388,129
389,129
390,129
391,130
392,130
393,130
394,130
395,130
396,130
397,130
398,130
399,131
400,132
401,133
402,133
403,133
404,133
405,133
406,133
407,133
408,133
409,134
410,134
411,134
412,134
413,134
414,135
415,136
416,137
417,137
418,138
419,138
420,138
421,138
422,138
423,138
424,138
425,138
426,138
427,138
428,138
429,138
430,138
431,138
432,138
433,138
434,138
435,138
436,138
437,139
438,139
439,139
440,139
441,140
442,140
443,140
444,140
445,140
446,140
447,140
448,140
449,140
450,140
451,140
452,140
453,140
454,140
455,140
456,140
457,140
458,140
459,140
460,140
461,140
462,140
463,140
464,140
465,140
466,140
467,140
468,141
469,142
470,143
471,143
472,143
473,144
474,145
475,146
476,146
477,146
478,146
479,146
480,146
481,146
482,146
483,146
484,146
485,146
486,146
487,146
488,146
489,146
490,146
491,146
492,146
493,146
494,146
495,146
496,146
497,146
498,146
