ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,2
6,3
7,3
8,4
9,4
10,4
11,4
12,4
13,4
14,5
15,6
16,7
17,8
18,9
19,10
20,10
21,11
22,11
23,11
24,12
25,13
26,14
27,15
28,16
29,17
30,18
31,19
32,20
33,20
34,20
35,21
36,22
37,22
38,23
39,24
40,24
41,24
42,24
43,24
44,24
45,24
46,24
47,24
48,24
49,24
50,25
51,26
52,27
53,27
54,28
55,28
56,29
57,30
58,31
59,32
60,32
61,32
62,32
63,32
64,32
65,32
66,32
67,32
68,32
69,32
70,32
71,32
72,33
73,34
74,35
75,35
76,35
77,35
78,35
79,35
80,35
81,35
82,35
83,36
84,36
85,36
