ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,1
5,1
6,1
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,3
17,3
18,3
19,4
20,4
21,4
22,5
23,6
24,6
25,6
26,6
27,6
28,6
29,6
30,6
31,6
32,6
33,6
34,6
35,6
36,6
37,6
38,6
39,6
40,6
41,7
42,8
43,8
44,8
45,8
46,8
47,8
48,8
49,8
50,9
51,10
52,10
53,10
54,11
55,12
56,12
57,12
58,12
59,12
60,12
61,13
62,13
63,13
64,13
65,13
66,13
67,13
68,13
69,13
70,13
71,13
72,13
73,13
74,13
75,13
76,13
77,14
78,15
79,16
80,17
81,17
82,18
83,19
84,19
85,19
86,19
87,20
88,20
89,20
90,20
91,20
92,21
93,22
94,22
95,23
96,24
97,25
98,25
