ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,4
6,5
7,5
8,6
9,7
10,8
11,8
12,9
13,10
14,10
15,10
16,10
17,10
18,11
19,11
20,12
21,13
22,14
23,14
24,14
25,15
26,15
27,15
28,15
29,15
30,16
31,16
32,17
33,17
34,17
35,17
36,17
37,17
38,17
39,17
40,17
41,17
42,17
43,17
44,18
45,19
46,19
47,19
48,19
49,20
50,20
51,20
52,21
53,22
54,23
55,23
56,23
57,23
58,23
59,23
60,23
61,23
62,23
63,23
64,23
65,23
66,23
67,23
68,23
69,23
70,23
71,23
72,24
73,24
74,24
75,25
76,25
77,25
78,25
79,25
80,26
81,26
82,27
83,28
84,28
85,28
86,29
87,30
88,31
89,31
90,32
91,33
92,34
93,34
94,35
95,36
96,37
97,37
98,38
99,39
100,40
