ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,3
5,3
6,4
7,4
8,4
9,4
10,4
11,4
12,5
13,5
14,6
15,7
16,8
17,8
18,8
19,8
20,8
21,8
22,8
23,8
24,9
25,10
26,11
27,11
28,11
29,11
30,11
31,11
32,11
33,11
34,11
35,11
36,12
37,12
38,12
39,12
40,13
41,14
42,14
43,14
44,14
45,14
46,14
47,14
48,14
49,14
50,14
51,14
52,14
53,14
54,14
55,14
56,14
57,15
58,16
59,17
60,18
61,18
62,18
63,18
64,19
65,20
66,21
67,21
68,21
69,21
70,21
71,21
72,22
73,23
74,23
75,24
76,25
77,25
78,25
79,25
80,25
81,25
82,25
83,25
84,25
85,25
86,25
87,25
88,25
89,26
90,27
91,27
92,27
93,27
94,27
95,28
96,28
97,28
98,28
99,28
100,28
