ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,2
6,3
7,3
8,3
9,4
10,4
11,4
12,4
13,4
14,4
15,4
16,4
17,4
18,4
19,5
20,5
21,6
22,7
23,7
24,7
25,7
26,8
27,8
28,8
29,8
30,8
31,8
32,9
33,10
34,10
35,11
36,12
37,12
38,12
39,12
40,12
41,12
42,12
43,12
44,12
45,12
46,12
47,12
48,12
49,12
50,12
51,12
52,12
53,12
54,12
55,13
56,14
57,14
58,15
59,16
60,16
61,16
62,17
63,17
64,18
65,18
66,18
67,18
68,18
69,18
70,18
71,18
72,19
73,19
74,20
75,20
76,20
77,20
78,20
79,20
80,20
81,20
82,20
83,20
84,21
85,21
86,21
87,21
88,21
89,21
90,22
91,22
92,22
93,22
94,22
95,23
96,24
