ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,6
8,6
9,7
10,7
11,8
12,9
13,9
14,10
15,11
16,11
17,11
18,12
19,12
20,12
21,12
22,12
23,13
24,14
25,15
26,15
27,16
28,16
29,17
30,17
31,18
32,19
33,20
34,21
35,21
36,22
37,23
38,24
39,24
40,25
41,26
42,27
43,27
44,27
45,27
46,28
47,28
48,29
49,30
50,31
51,32
52,33
53,34
54,34
55,35
56,35
57,36
58,37
59,37
60,38
61,39
62,39
63,40
64,41
65,41
66,41
67,42
68,42
69,43
70,44
71,44
72,45
73,46
74,46
75,47
76,48
77,48
78,49
79,49
80,49
81,50
82,50
83,50
84,51
85,52
86,52
87,52
88,53
89,53
90,54
91,55
92,55
93,56
94,57
95,58
96,59
97,59
98,59
99,60
100,61
