ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,2
6,3
7,4
8,5
9,6
10,7
11,8
12,8
13,9
14,10
15,10
16,11
17,12
18,12
19,12
20,12
21,12
22,12
23,12
24,13
25,14
26,15
27,16
28,17
29,18
30,18
31,18
32,19
33,19
34,20
35,20
36,20
37,20
38,21
39,21
40,21
41,21
42,22
43,22
44,22
45,22
46,23
47,23
48,24
49,25
50,26
51,26
52,26
53,26
54,26
55,26
56,26
57,26
58,26
59,26
60,26
61,26
62,26
63,26
64,26
65,26
66,26
67,26
68,26
69,26
70,26
71,26
72,27
73,27
74,27
75,27
76,27
77,27
78,27
79,27
80,27
81,27
82,27
83,27
84,27
85,27
86,27
87,28
88,28
89,28
90,28
91,28
92,28
