ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,3
16,3
17,3
18,4
19,4
20,4
21,4
22,4
23,4
24,4
25,4
26,4
27,4
28,4
29,4
30,4
31,4
32,4
33,4
34,4
35,4
36,4
37,4
38,4
39,4
40,4
41,4
42,4
43,4
44,4
45,4
46,4
47,4
48,4
49,4
50,4
51,4
52,4
53,4
54,4
55,4
56,4
57,4
58,4
59,5
60,6
61,6
62,7
63,7
64,8
65,8
66,9
67,9
68,9
69,9
70,10
71,10
72,10
73,10
74,10
75,10
76,10
77,10
78,11
79,12
80,12
81,13
82,14
83,15
84,15
85,16
86,17
87,18
88,18
89,19
90,20
91,21
92,22
93,23
94,23
95,23
96,24
97,24
98,24
99,24
