ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,9
11,10
12,11
13,12
14,12
15,12
16,12
17,12
18,13
19,13
20,13
21,14
22,15
23,15
24,15
25,15
26,15
27,15
28,15
29,15
30,15
31,15
32,15
33,15
34,15
35,15
36,15
37,16
38,16
39,17
40,17
41,18
42,18
43,18
44,19
45,19
46,19
47,19
48,19
49,19
50,20
51,21
52,21
53,22
54,22
55,23
56,24
57,24
58,24
59,24
60,24
61,24
62,24
63,25
64,26
65,26
66,26
67,26
68,27
69,28
70,28
71,28
72,28
73,28
74,28
75,28
76,28
77,29
78,29
79,29
80,29
81,29
82,29
83,29
84,29
85,29
86,29
87,29
88,29
89,29
90,30
91,30
92,30
93,30
94,30
95,30
96,30
