ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,5
7,6
8,6
9,7
10,8
11,9
12,9
13,10
14,11
15,11
16,11
17,12
18,12
19,13
20,14
21,15
22,15
23,16
24,16
25,17
26,18
27,19
28,20
29,21
30,22
31,23
32,23
33,23
34,24
35,24
36,24
37,24
38,24
39,24
40,25
41,26
42,26
43,26
44,26
45,26
46,26
47,26
48,27
49,28
50,28
51,28
52,29
53,29
54,29
55,29
56,29
57,30
58,30
59,30
60,30
61,30
62,30
63,30
64,31
65,31
66,32
67,32
68,33
69,34
70,34
71,35
72,35
73,36
74,37
75,38
76,39
77,40
78,41
79,42
80,43
81,44
82,45
83,45
84,46
85,47
86,47
87,48
88,48
89,48
90,49
91,50
92,50
93,50
94,50
