ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,4
6,5
7,6
8,6
9,7
10,7
11,8
12,8
13,8
14,8
15,9
16,9
17,9
18,9
19,9
20,10
21,10
22,11
23,11
24,11
25,12
26,12
27,12
28,13
29,13
30,13
31,14
32,15
33,15
34,16
35,16
36,16
37,16
38,16
39,17
40,18
41,19
42,19
43,20
44,21
45,22
46,22
47,22
48,23
49,24
50,25
51,26
52,27
53,27
54,28
55,29
56,29
57,29
58,29
59,30
60,31
61,32
62,32
63,33
64,34
65,35
66,36
67,36
68,37
69,38
70,39
71,40
72,40
73,40
74,40
75,41
76,42
77,42
78,42
79,42
80,43
81,44
82,45
83,45
84,45
85,45
86,45
87,46
88,47
89,48
90,49
91,50
92,51
93,52
94,53
95,53
96,53
