ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,4
6,4
7,4
8,4
9,4
10,4
11,4
12,5
13,6
14,7
15,8
16,8
17,9
18,10
19,10
20,10
21,11
22,12
23,13
24,14
25,15
26,15
27,15
28,15
29,15
30,15
31,15
32,15
33,16
34,17
35,17
36,18
37,19
38,19
39,20
40,20
41,20
42,21
43,21
44,21
45,22
46,23
47,24
48,24
49,24
50,24
51,24
52,25
53,25
54,25
55,25
56,26
57,27
58,27
59,27
60,27
61,27
62,27
63,27
64,27
65,27
66,27
67,27
68,27
69,27
70,27
71,27
72,27
73,27
74,27
75,27
76,27
77,27
78,27
79,28
80,28
81,28
82,28
83,28
84,28
85,28
86,29
87,29
88,29
89,29
90,29
91,29
92,29
93,29
94,29
95,29
96,29
97,29
98,29
