ActionsExecuted, UniqueStates
1,1
2,1
3,2
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,4
16,5
17,5
18,5
19,6
20,7
21,8
22,9
23,10
24,11
25,12
26,13
27,14
28,15
29,16
30,17
31,18
32,18
33,19
34,19
35,19
36,19
37,20
38,20
39,21
40,22
41,22
42,22
43,22
44,22
45,23
46,23
47,24
48,25
49,25
50,25
51,25
52,26
53,26
54,26
55,26
56,26
57,26
58,27
59,28
60,28
61,28
62,29
63,29
64,29
65,29
66,29
67,30
68,31
69,32
70,32
71,32
72,32
73,33
74,34
75,35
76,35
77,36
78,37
79,38
80,39
81,40
82,40
83,41
84,42
85,42
86,43
87,44
88,44
89,44
90,44
91,44
92,44
93,45
94,46
95,47
96,48
